数据点索引,预测SOC,真实SOC
3815,0.44007692,0.44669408
3816,0.43992427,0.4463106
3817,0.43932706,0.4459268
3818,0.438955,0.44554314
3819,0.43843472,0.4451593
3820,0.43793032,0.4447756
3821,0.43741786,0.4443918
3822,0.43690476,0.44400775
3823,0.43665993,0.44362387
3824,0.4361985,0.44323984
3825,0.43599454,0.44285563
3826,0.43543065,0.44247156
3827,0.43503842,0.4420875
3828,0.43461072,0.44170323
3829,0.43423393,0.4413188
3830,0.43391955,0.44093457
3831,0.433617,0.44055048
3832,0.43307197,0.44016585
3833,0.43274987,0.4397814
3834,0.4323254,0.43939692
3835,0.43192738,0.43901262
3836,0.43140996,0.4386278
3837,0.43115282,0.43824315
3838,0.43078884,0.4378583
3839,0.43030506,0.43747348
3840,0.42989942,0.4370888
3841,0.42964047,0.43670395
3842,0.42917845,0.4363189
3843,0.42881894,0.43593404
3844,0.42836964,0.43554914
3845,0.42797446,0.43516392
3846,0.42729282,0.43477884
3847,0.42678604,0.43439344
3848,0.42620662,0.43400833
3849,0.42589498,0.4336229
3850,0.42525566,0.43323746
3851,0.42498302,0.43285203
3852,0.42450863,0.4324664
3853,0.4243216,0.43208092
3854,0.42382735,0.43169528
3855,0.42358693,0.43130964
3856,0.4232676,0.43092382
3857,0.42305166,0.43053815
3858,0.4226188,0.43015212
3859,0.4225546,0.42976645
3860,0.4222173,0.4293806
3861,0.42191923,0.42899472
3862,0.4213224,0.42860883
3863,0.4210047,0.42822278
3864,0.42042422,0.42783672
3865,0.42014652,0.42745048
3866,0.41982615,0.42706442
3867,0.4194308,0.42667833
3868,0.41912395,0.42629188
3869,0.41838032,0.42590544
3870,0.41789615,0.42551917
3871,0.4174571,0.42513236
3872,0.4169405,0.4247459
3873,0.4165741,0.42435908
3874,0.41602147,0.4239726
3875,0.41571736,0.42358577
3876,0.4150452,0.42319876
3877,0.41462213,0.4228119
3878,0.41402805,0.42242506
3879,0.4136962,0.42203802
3880,0.41328388,0.4216508
3881,0.41280854,0.42126358
3882,0.41253513,0.42087635
3883,0.4120171,0.42048895
3884,0.41174895,0.42010152
3885,0.41133803,0.41971427
3886,0.41109765,0.41932684
3887,0.4106663,0.41893923
3888,0.4101741,0.41855198
3889,0.40983957,0.41816434
3890,0.40920407,0.41777655
3891,0.40891814,0.4173889
3892,0.40841168,0.41700107
3893,0.4080302,0.41661325
3894,0.40768838,0.4162254
3895,0.40727317,0.41583723
3896,0.40706146,0.4154492
3897,0.40680733,0.41506135
3898,0.40640342,0.41467297
3899,0.40607744,0.4142849
3900,0.40561444,0.41389686
3901,0.40526873,0.41350847
3902,0.4048943,0.41312024
3903,0.40443516,0.4127318
3904,0.40419817,0.4123432
3905,0.4037695,0.41195494
3906,0.40328562,0.41156632
3907,0.40281332,0.4111777
3908,0.40222967,0.41078907
3909,0.40181684,0.41040045
3910,0.401451,0.4100118
3911,0.40099522,0.4096228
3912,0.40049803,0.40923396
3913,0.40004352,0.40884513
3914,0.3997526,0.40845612
3915,0.39927855,0.40806708
3916,0.39885312,0.40767804
3917,0.398516,0.40728882
3918,0.3981722,0.40689945
3919,0.397614,0.40651003
3920,0.3973283,0.4061208
3921,0.39682963,0.4057312
3922,0.39655703,0.40534177
3923,0.39614964,0.40495217
3924,0.39583302,0.40456256
3925,0.39555174,0.40417296
3926,0.39535797,0.40378314
3927,0.39482087,0.4033935
3928,0.39447325,0.4030037
3929,0.39382905,0.4026137
3930,0.3932981,0.40222389
3931,0.3928028,0.40183386
3932,0.3921951,0.4014437
3933,0.39167744,0.4010535
3934,0.3912031,0.4006631
3935,0.39075407,0.40027273
3936,0.3903711,0.39988235
3937,0.3900153,0.39949194
3938,0.3899092,0.39910153
3939,0.38954586,0.39871094
3940,0.38910595,0.39832035
3941,0.3889107,0.39792973
3942,0.38845003,0.39753896
3943,0.38811925,0.39714816
3944,0.38784742,0.39675736
3945,0.3873313,0.39636657
3946,0.38684708,0.39597577
3947,0.38628024,0.39558476
3948,0.38610908,0.39519358
3949,0.38562745,0.39480257
3950,0.38509783,0.39441124
3951,0.38481808,0.39402002
3952,0.38428247,0.39362884
3953,0.38383552,0.39323744
3954,0.3835392,0.39284587
3955,0.38311115,0.39245448
3956,0.38259277,0.3920629
3957,0.38200575,0.3916713
3958,0.38155687,0.39127955
3959,0.38105816,0.3908876
3960,0.3804887,0.3904958
3961,0.37998042,0.39010385
3962,0.37940505,0.3897117
3963,0.37897977,0.3893194
3964,0.37841183,0.38892743
3965,0.377993,0.38853508
3966,0.3773886,0.38814273
3967,0.3769418,0.3877502
3968,0.3764765,0.38735768
3969,0.37588114,0.38696516
3970,0.37534457,0.38657242
3971,0.37497312,0.38617972
3972,0.37456098,0.38578698
3973,0.37417066,0.38539407
3974,0.37374496,0.38500112
3975,0.37323153,0.38460803
3976,0.37266448,0.38421494
3977,0.37234685,0.38382182
3978,0.3719335,0.3834287
3979,0.37158403,0.3830354
3980,0.37113458,0.38264206
3981,0.3706913,0.38224876
3982,0.37018967,0.38185507
3983,0.36966813,0.38146174
3984,0.36920905,0.38106805
3985,0.36873823,0.38067436
3986,0.36828244,0.38028064
3987,0.36779037,0.37988678
3988,0.36739358,0.37949306
3989,0.36691418,0.37909916
3990,0.36661983,0.37870508
3991,0.366144,0.37831083
3992,0.3657046,0.37791654
3993,0.36522475,0.3775223
3994,0.36495322,0.377128
3995,0.36453477,0.3767337
3996,0.36419412,0.37633923
3997,0.36372977,0.37594476
3998,0.3634741,0.37555045
3999,0.36324918,0.37515578
4000,0.36287743,0.3747611
4001,0.3623936,0.37436643
4002,0.3619297,0.37397173
4003,0.36157554,0.37357703
4004,0.3611472,0.37318215
4005,0.36075836,0.3727871
4006,0.3601998,0.3723922
4007,0.35985807,0.37199712
4008,0.35942754,0.37160188
4009,0.35910085,0.3712066
4010,0.3586528,0.37081134
4011,0.35824674,0.37041607
4012,0.3577308,0.37002078
4013,0.35727224,0.36962515
4014,0.35665715,0.36922967
4015,0.35607445,0.36883402
4016,0.35557392,0.368438
4017,0.35482734,0.36804235
4018,0.3543505,0.36764634
4019,0.3536098,0.3672503
4020,0.35306072,0.3668541
4021,0.35247323,0.3664577
4022,0.35208318,0.36606148
4023,0.35163596,0.36566508
4024,0.35099685,0.3652685
4025,0.35066727,0.36487207
4026,0.3501845,0.3644755
4027,0.34985617,0.3640787
4028,0.3494361,0.36368173
4029,0.3492167,0.36328495
4030,0.34888315,0.36288813
4031,0.34849435,0.3624913
4032,0.34839314,0.36209434
4033,0.34802017,0.3616975
4034,0.34775826,0.36130068
4035,0.34722006,0.36090347
4036,0.34692752,0.36050645
4037,0.34661934,0.36010924
4038,0.3461751,0.3597122
4039,0.34565467,0.3593148
4040,0.34499115,0.35891742
4041,0.3444069,0.35852
4042,0.3439219,0.35812223
4043,0.34327972,0.35772464
4044,0.34288988,0.3573267
4045,0.34238705,0.3569289
4046,0.3419535,0.35653093
4047,0.34149092,0.3561328
4048,0.34111416,0.35573483
4049,0.3407249,0.3553365
4050,0.34030008,0.35493833
4051,0.33990562,0.35453996
4052,0.33946562,0.35414162
4053,0.33903533,0.35374308
4054,0.33858502,0.3533447
4055,0.33827823,0.35294598
4056,0.33789754,0.3525474
4057,0.3376059,0.35214883
4058,0.3373053,0.3517501
4059,0.33697376,0.35135132
4060,0.33663994,0.35095257
4061,0.3363325,0.35055378
4062,0.3359739,0.35015485
4063,0.335441,0.3497557
4064,0.33497375,0.34935656
4065,0.33452606,0.34895757
4066,0.33405858,0.34855825
4067,0.33361697,0.34815907
4068,0.3331161,0.34775972
4069,0.33269337,0.3473602
4070,0.33246818,0.34696066
4071,0.33203328,0.34656113
4072,0.33155206,0.3461614
4073,0.3310375,0.34576184
4074,0.3305096,0.34536192
4075,0.33008426,0.34496182
4076,0.32963517,0.34456208
4077,0.32917148,0.34416178
4078,0.32869297,0.34376168
4079,0.32824695,0.34336138
4080,0.32791993,0.34296107
4081,0.3274428,0.34256074
4082,0.32700872,0.34216043
4083,0.32662004,0.34175974
4084,0.3259458,0.34135923
4085,0.32529125,0.34095854
4086,0.32471013,0.34055784
4087,0.32422325,0.34015715
4088,0.3237347,0.33975607
4089,0.32321173,0.33935502
4090,0.32258606,0.33895358
4091,0.32212174,0.33855233
4092,0.32156825,0.33815107
4093,0.32108638,0.33774963
4094,0.32052886,0.33734816
4095,0.31996968,0.33694637
4096,0.3193958,0.33654472
4097,0.3188766,0.33614275
4098,0.31837708,0.3357409
4099,0.3179009,0.33533907
4100,0.3174233,0.3349369
4101,0.31693432,0.33453467
4102,0.31657568,0.33413246
4103,0.31612378,0.33373025
4104,0.315771,0.33332786
4105,0.3153817,0.33292544
4106,0.31488553,0.33252305
4107,0.31456378,0.33212063
4108,0.3142066,0.33171785
4109,0.31380293,0.3313154
4110,0.31342342,0.33091262
4111,0.31290486,0.3305098
4112,0.31263247,0.330107
4113,0.3120963,0.32970402
4114,0.31160852,0.32930103
4115,0.31120518,0.32889786
4116,0.3107047,0.32849467
4117,0.31027198,0.3280913
4118,0.3097635,0.3276881
4119,0.3092417,0.32728437
4120,0.30871126,0.326881
4121,0.30818927,0.32647723
4122,0.30773917,0.3260735
4123,0.3072495,0.32566956
4124,0.30665126,0.32526562
4125,0.30615133,0.3248615
4126,0.3055614,0.32445756
4127,0.30495808,0.32405323
4128,0.30444542,0.32364875
4129,0.30395833,0.32324442
4130,0.3034609,0.32283974
4131,0.30283573,0.32243505
4132,0.3023374,0.32203037
4133,0.30173802,0.3216255
4134,0.30115023,0.32122043
4135,0.30066442,0.3208152
4136,0.30015785,0.32041013
4137,0.2998113,0.32000488
4138,0.29924434,0.3195996
4139,0.2987762,0.31919417
4140,0.29827112,0.3187887
4141,0.2979414,0.31838325
4142,0.297495,0.3179776
4143,0.29710668,0.31757197
4144,0.29665774,0.31716615
4145,0.29624385,0.31676048
4146,0.29578823,0.31635445
4147,0.2951877,0.31594843
4148,0.29473868,0.31554222
4149,0.29415444,0.31513602
4150,0.29365936,0.3147296
4151,0.29299384,0.31432322
4152,0.29249662,0.31391644
4153,0.29189184,0.3135097
4154,0.29126614,0.31310275
4155,0.29055333,0.3126958
4156,0.29002413,0.31228864
4157,0.28947735,0.31188133
4158,0.2888285,0.31147417
4159,0.2881142,0.3110665
4160,0.28759384,0.31065884
4161,0.28721812,0.31025115
4162,0.28670037,0.30984342
4163,0.28611907,0.30943537
4164,0.2856799,0.3090273
4165,0.2850961,0.30861923
4166,0.28460842,0.30821115
4167,0.2840233,0.30780274
4168,0.28356126,0.3073943
4169,0.28310668,0.30698568
4170,0.28270182,0.30657703
4171,0.28220373,0.30616823
4172,0.28178316,0.30575958
4173,0.2813921,0.30535075
4174,0.28103665,0.30494174
4175,0.28057367,0.3045329
4176,0.28019392,0.30412385
4177,0.27988595,0.30371448
4178,0.27945757,0.30330545
4179,0.27888915,0.30289605
4180,0.2785651,0.30248663
4181,0.27820835,0.30207705
4182,0.27774298,0.30166745
4183,0.27728006,0.30125785
4184,0.27674243,0.3008479
4185,0.27623698,0.30043775
4186,0.27572,0.3000278
4187,0.27528298,0.29961762
4188,0.274696,0.29920727
4189,0.27421787,0.29879677
4190,0.27357963,0.29838607
4191,0.27302203,0.29797554
4192,0.27240777,0.29756483
4193,0.27181414,0.2971536
4194,0.2711538,0.2967425
4195,0.27061397,0.29633108
4196,0.27004063,0.29591948
4197,0.26950064,0.29550803
4198,0.26892638,0.29509604
4199,0.26837102,0.2946839
4200,0.26776347,0.29427156
4201,0.26722547,0.2938594
4202,0.26659563,0.29344687
4203,0.26599997,0.29303434
4204,0.26534355,0.2926216
4205,0.26465422,0.29220873
4206,0.2640147,0.2917955
4207,0.2633264,0.29138204
4208,0.26263148,0.29096863
4209,0.2619971,0.290555
4210,0.2613857,0.29014102
4211,0.26073983,0.28972703
4212,0.26009634,0.2893129
4213,0.25948945,0.28889838
4214,0.25884396,0.288484
4215,0.25823787,0.2880693
4216,0.25765312,0.28765443
4217,0.25703728,0.28723937
4218,0.25638327,0.2868241
4219,0.25568315,0.28640833
4220,0.2550731,0.28599256
4221,0.2544097,0.2855766
4222,0.25386813,0.28516045
4223,0.25326118,0.2847438
4224,0.2526898,0.28432712
4225,0.25204456,0.28390992
4226,0.2515144,0.2834927
4227,0.25099528,0.2830753
4228,0.25052023,0.28265738
4229,0.25008908,0.28223965
4230,0.24962944,0.28182152
4231,0.2491922,0.28140306
4232,0.24880025,0.28098476
4233,0.24844466,0.2805663
4234,0.24808732,0.28014728
4235,0.24771325,0.27972826
4236,0.24732815,0.27930942
4237,0.2470026,0.27889022
4238,0.24668932,0.27847067
4239,0.24635723,0.27805126
4240,0.24602,0.27763134
4241,0.24570194,0.2772114
4242,0.2453938,0.27679113
4243,0.24514163,0.27637082
4244,0.24485146,0.2759502
4245,0.2445648,0.27552953
4246,0.24434797,0.2751087
4247,0.24411684,0.2746875
4248,0.24388556,0.2742663
4249,0.24366361,0.27384475
4250,0.24347009,0.2734232
4251,0.24326287,0.2730016
4252,0.24307838,0.27257952
4253,0.24288748,0.27215758
4254,0.24269125,0.27173546
4255,0.24252513,0.27131316
4256,0.24235274,0.27089068
4257,0.24220012,0.27046767
4258,0.24205184,0.27004483
4259,0.24191193,0.26962182
4260,0.24178204,0.26919845
4261,0.24162781,0.26877505
4262,0.24149862,0.2683515
4263,0.24136694,0.26792756
4264,0.24123001,0.2675038
4265,0.2410992,0.26707968
4266,0.24096677,0.26665556
4267,0.24082911,0.2662311
4268,0.24068856,0.26580644
4269,0.24055892,0.26538175
4270,0.24041337,0.26495674
4271,0.24028477,0.26453155
4272,0.24016361,0.26410598
4273,0.24004713,0.26368043
4274,0.23992223,0.26325467
4275,0.23979717,0.26282874
4276,0.23968685,0.26240262
4277,0.23957314,0.26197633
4278,0.23945166,0.26155004
4279,0.23932666,0.26112336
4280,0.23920389,0.26069653
4281,0.2391119,0.26026967
4282,0.23899734,0.2598425
4283,0.238879,0.25941545
4284,0.23876241,0.25898805
4285,0.23864849,0.25856048
4286,0.23853299,0.25813255
4287,0.23843835,0.25770444
4288,0.23833194,0.2572763
4289,0.23822936,0.256848
4290,0.23813817,0.2564195
4291,0.23805088,0.25599086
4292,0.23795544,0.2555622
4293,0.23785987,0.25513315
4294,0.23778194,0.25470394
4295,0.23770112,0.25427473
4296,0.23763712,0.2538453
4297,0.23755051,0.25341573
4298,0.23747799,0.25298595
4299,0.2373896,0.25255617
4300,0.2373203,0.25212604
4301,0.23721498,0.2516959
4302,0.23712803,0.2512654
4303,0.23703244,0.25083455
4304,0.23694126,0.2504037
4305,0.23687086,0.24997248
4306,0.23677924,0.24954091
4307,0.23670296,0.24910933
4308,0.23662326,0.24867757
4309,0.23654535,0.2482458
4310,0.23646858,0.24781367
4311,0.2363767,0.24738137
4312,0.23628935,0.24694888
4313,0.23620428,0.24651621
4314,0.23610511,0.24608319
4315,0.23601845,0.24565014
4316,0.23592569,0.24521692
4317,0.23582985,0.24478336
4318,0.23575817,0.24434942
4319,0.23568867,0.24391532
4320,0.23561701,0.24348155
4321,0.23554496,0.24304724
4322,0.23546652,0.24261276
4323,0.23538817,0.24217826
4324,0.23531765,0.24174358
4325,0.23524287,0.24130873
4326,0.23515822,0.24087352
4327,0.23507859,0.24043812
4328,0.23499557,0.24000254
4329,0.23491898,0.23956679
4330,0.2348488,0.23913084
4331,0.23477967,0.23869471
4332,0.23470482,0.2382584
4333,0.23462483,0.23782192
4334,0.23455063,0.23738524
4335,0.23447305,0.23694839
4336,0.23440653,0.23651153
4337,0.23433709,0.2360743
4338,0.23426136,0.2356369
4339,0.2341806,0.23519932
4340,0.23410559,0.23476155
4341,0.23403332,0.2343236
4342,0.23394945,0.23388547
4343,0.23386726,0.23344715
4344,0.23378366,0.23300849
4345,0.2336846,0.23256946
4346,0.23359776,0.23213024
4347,0.2335122,0.23169085
4348,0.23341207,0.23125128
4349,0.23332927,0.2308112
4350,0.23323476,0.23037073
4351,0.23314655,0.22993009
4352,0.23305365,0.2294891
4353,0.23295963,0.22904775
4354,0.23286574,0.2286057
4355,0.23278059,0.22816364
4356,0.23268482,0.22772123
4357,0.23259765,0.22727829
4358,0.23251377,0.22683516
4359,0.23243171,0.22639185
4360,0.23235357,0.22594818
4361,0.2322812,0.22550434
4362,0.23221847,0.22506031
4363,0.23215368,0.2246161
4364,0.23208983,0.22417171
4365,0.23202495,0.2237273
4366,0.23196208,0.22328271
4367,0.23190224,0.22283778
4368,0.23183046,0.22239281
4369,0.23176014,0.22194733
4370,0.23168224,0.22150184
4371,0.23159799,0.22105598
4372,0.23152414,0.22060978
4373,0.23142898,0.22016323
4374,0.23134044,0.21971631
4375,0.2312486,0.21926887
4376,0.23115572,0.2188209
4377,0.2310678,0.2183724
4378,0.23097953,0.21792372
4379,0.23088685,0.2174745
4380,0.23080333,0.2170251
4381,0.23071572,0.21657519
4382,0.23063223,0.2161249
4383,0.23053396,0.21567427
4384,0.2304259,0.21522328
4385,0.23031546,0.21477158
4386,0.23020136,0.21431954
4387,0.23007739,0.2138666
4388,0.22994766,0.2134135
4389,0.22981718,0.21295935
4390,0.22968227,0.21250485
4391,0.2295517,0.21204945
4392,0.22941875,0.21159337
4393,0.22928697,0.21113676
4394,0.22915676,0.21067944
4395,0.22902605,0.2102216
4396,0.22889978,0.2097627
4397,0.22877833,0.20930363
4398,0.2286563,0.20884386
4399,0.22854012,0.20838355
4400,0.22842315,0.20792289
4401,0.22830474,0.20746152
4402,0.2281847,0.20699945
4403,0.22805715,0.20653704
4404,0.22793002,0.20607391
4405,0.22780345,0.2056099
4406,0.2276751,0.2051452
4407,0.22754121,0.20468014
4408,0.22740711,0.20421404
4409,0.22726819,0.20374723
4410,0.22712818,0.2032797
4411,0.22697672,0.20281097
4412,0.22681785,0.20234136
4413,0.226648,0.20187071
4414,0.22647539,0.20139883
4415,0.2263039,0.20092556
4416,0.22613311,0.2004509
4417,0.22596283,0.199975
4418,0.22580303,0.19949807
4419,0.22564863,0.19901991
